ID,Poem Content,Label
1837,丙午人日，予客长沙别驾之观政堂。堂下曲沼，沼西负古垣，有卢橘幽篁，一径深曲。穿径而南，官梅数十株，如椒、如菽，或红破白露，枝影扶疏。着屐苍苔细石间，野兴横生。亟命驾登定王台，乱湘流，入麓山，湘云低昂，湘波容与，兴尽悲来，醉吟成调。古城阴，有官梅几许，红萼未宜簪。池面冰胶，墙腰雪老，云意还又沉沉。翠藤共闲穿径竹，渐笑语惊起卧沙禽。野老林泉，故王台榭，呼唤登临。南去北来何事？荡湘云楚水，目极伤心。朱户黏鸡，金盘簇燕，空叹时序侵寻。记曾共西楼雅集，想垂杨还袅万丝金。待得归鞍到时，只怕春深。,2
1838,江南有丹橘，经冬犹绿林。岂伊地气暖？自有岁寒心。可以荐嘉客，奈何阻重深。运命惟所遇，循环不可寻。徒言树桃李，此木岂无阴？,6
1839,郢门一为客，巴月三成弦。朔风正摇落，行子愁归旋。杳杳山外日，茫茫江上天。人迷洞庭水，雁度潇湘烟。清旷谐宿好，缁磷及此年。百龄何荡漾，万化相推迁。空谒苍梧帝，徒寻溟海仙。已闻蓬海浅，岂见三桃圆。倚剑增浩叹，扪襟还自怜。终当游五湖，濯足沧浪泉。,2
1840,千点寒梅晓角中，一番春信画楼东。收灯庭院迟迟月，落索秋千翦翦风。鱼雁杳，水云重，异乡节序恨匆匆。当歌幸有金陵子，翠斝清尊莫放空。,2
1841,盼银河迢递，惊入夜，转清商。乍西园蝴蝶，轻翻麝粉，暗惹蜂黄。炎凉。等闲瞥眼，甚丝丝、点点搅柔肠。应是登临送客，别离滋味重尝。疑将。水墨画疏窗，孤影淡潇湘。倩一叶高梧，半条残烛、做尽商量。荷裳。被风暗剪，问今宵、谁与盖鸳鸯。从此羁愁万叠，梦回分付啼螀。,1
1842,三日入厨下，洗手作羹汤。未谙姑食性，先遣小姑尝。,0
1843,独在异乡为异客，每逢佳节倍思亲。遥知兄弟登高处，遍插茱萸少一人。,2
1844,君不见魏武草创争天禄，群雄睚毗相驰逐。昼携壮士破坚阵，夜接词人赋华屋。都邑缭绕西山阳，桑榆汗漫漳河曲。城郭为墟人代改，但见西园明月在。邺旁高冢多贵臣，蛾眉曼睩共灰尘。试上铜台歌舞处，惟有秋风愁杀人。,5
1845,吴山高，越水清，握手无言伤别情。将欲辞君挂帆去，离魂不散烟郊树。此心郁怅谁能论，有愧叨承国士恩。云物共倾三月酒，岁时同饯五侯门。羡君素书尝满案，含丹照白霞色烂。余尝学道穷冥筌，梦中往往游仙山。何当脱屣谢时去，壶中别有日月天。俯仰人间易凋朽，钟峰五云在轩牖。惜别愁窥玉女窗，归来笑把洪崖手。隐居寺，隐居山，陶公炼液栖其间。凝神闭气昔登攀，恬然但觉心绪闲。数人不知几甲子，昨夜犹带冰霜颜。我离虽则岁物改，如今了然失所在。别君莫道不尽欢，悬知乐客遥相待。石门流水遍桃花，我亦曾到秦人家。不知何处得鸡豕，就中仍见繁桑麻。翛然远与世事间，装鸾驾鹤又复远。何必长从七贵游，劳生徒聚万金产。挹君去，长相思，云游雨散从此辞。欲知怅别心易苦，向暮春风杨柳丝。,1
1846,云物凄清拂曙流，汉家宫阙动高秋。残星几点雁横塞，长笛一声人倚楼。紫艳半开篱菊静，红衣落尽渚莲愁。鲈鱼正美不归去，空戴南冠学楚囚。,2
1847,年来肠断秣陵舟，梦绕秦淮水上楼。十日雨丝风片里，浓春艳景似残秋。,5
1848,曾绝朱缨吐锦茵，欲披荒草访遗尘。秋风忽洒西园泪，满目山阳笛里人。,5
1849,岳阳楼上日衔窗，影到深潭赤玉幢。怅望残春万般意，满棂湖水入西江。,6
1850,豁开青冥颠，泻出万丈泉。如裁一条素，白日悬秋天。,4
1851,抛尽榆钱，依然难买春光驻。依春无语，肠断春归路。春去能来，人去能来否？长亭暮，乱山无数。只有鹃声苦。,1
1852,西羌延国讨，白起佐军威。剑决浮云气，弓弯明月辉。马行边草绿，旌卷曙霜飞。抗手凛相顾，寒风生铁衣。,3
1853,离恨做成春夜雨。添得春江，刬地东流去。弱柳系船都不住。为君愁绝听鸣橹。君到南徐芳草渡。想得寻春，依旧当年路。后夜独怜回首处。乱山遮隔无重数。,1
1854,中兴诸将收山东，捷书夜报清昼同。河广传闻一苇过，胡危命在破竹中。祗残邺城不日得，独任朔方无限功。京师皆骑汗血马，回纥喂肉葡萄宫。已喜皇威清海岱，常思仙仗过崆峒。三年笛里关山月，万国兵前草木风。成王功大心转小，郭相谋深古来少。司徒清鉴悬明镜，尚书气与秋天杳。二三豪俊为时出，整顿乾坤济时了。东走无复忆鲈鱼，南飞觉有安巢鸟。青春复随冠冕入，紫禁正耐烟花绕。鹤禁通宵凤辇备，鸡鸣问寝龙楼晓。攀龙附凤势莫当，天下尽化为侯王。汝等岂知蒙帝力，时来不得夸身强。关中既留萧丞相，幕下复用张子房。张公一生江海客，身长九尺须眉苍。征起适遇风云会，扶颠始知筹策良。青袍白马更何有，后汉今周喜再昌。寸地尺天皆入贡，奇祥异瑞争来送。不知何国致白环，复道诸山得银瓮。隐士休歌紫芝曲，词人解撰河清颂。田家望望惜雨干，布谷处处催春种。淇上健儿归莫懒，城南思妇愁多梦。安得壮士挽天河，净洗甲兵长不用。,3
1855,我今寻阳去，辞家千里馀。结荷倦水宿，却寄大雷书。虽不同辛苦，怆离各自居。我自入秋浦，三年北信疏。红颜愁落尽，白发不能除。有客自梁苑，手携五色鱼。开鱼得锦字，归问我何如。江山虽道阻，意合不为殊。,2
1856,寥落云外山，迢遥舟中赏。铙吹发西江，秋空多清响。地迥古城芜，月明寒潮广。时赛敬亭神，复解罟师网。何处寄想思，南风吹五两。,1
1857,军歌应唱大刀环，誓灭胡奴出玉关。只解沙场为国死，何须马革裹尸还。,3
1858,力疾坐清晓，来时悲早春。转添愁伴客，更觉老随人。红入桃花嫩，青归柳叶新。望乡应未已，四海尚风尘。,2
1859,凡卉与时谢，妍华丽兹晨。欹红醉浓露，窈窕留馀春。孤赏白日暮，暄风动摇频。夜窗蔼芳气，幽卧知相亲。愿致溱洧赠，悠悠南国人。,6
1860,天寒水鸟自相依，十百为群戏落晖。过尽行人都不起，忽闻水响一齐飞。,6
1861,无恙年年汴水流。一声水调短亭秋。旧时明月照扬州。曾是长堤牵锦缆，绿杨清瘦至今愁。玉钩斜路近迷楼。,5
1862,鹅，鹅，鹅，曲项向天歌。白毛浮绿水，红掌拨清波。,6
1863,朱雀桥边野草花，乌衣巷口夕阳斜。旧时王谢堂前燕，飞入寻常百姓家。,5
1864,金谷年年，乱生春色谁为主？余花落处，满地和烟雨。又是离歌，一阕长亭暮。王孙去，萋萋无数，南北东西路。,1
1865,厥初生民，时维姜嫄。生民如何？克禋克祀，以弗无子。履帝武敏歆，攸介攸止，载震载夙。载生载育，时维后稷。诞弥厥月，先生如达。不坼不副，无菑无害，以赫厥灵。上帝不宁，不康禋祀，居然生子。诞寘之隘巷，牛羊腓字之。诞寘之平林，会伐平林。诞寘之寒冰，鸟覆翼之。鸟乃去矣，后稷呱矣。实覃实訏，厥声载路。诞实匍匐，克岐克嶷，以就口食。蓺之荏菽，荏菽旆旆。禾役穟穟，麻麦幪幪，瓜瓞唪唪。诞后稷之穑，有相之道。茀厥丰草，种之黄茂。实方实苞，实种实褎。实发实秀，实坚实好。实颖实栗，即有邰家室。诞降嘉种，维秬维秠，维穈维芑。恒之秬秠，是获是亩。恒之穈芑，是任是负，以归肇祀。诞我祀如何？或舂或揄，或簸或蹂。释之叟叟，烝之浮浮。载谋载惟，取萧祭脂。取羝以軷，载燔载烈，以兴嗣岁。昂盛于豆，于豆于登，其香始升。上帝居歆，胡臭亶时。后稷肇祀，庶无罪悔，以迄于今。,5
1866,莓锁虹梁，稽山祠下当时见。横斜无分照溪光，珠网空凝遍。姑射青春对面。驾飞虬、罗浮路远。千年春在，新月苔池，黄昏山馆。花满河阳，为君羞褪晨妆茜。云根直下是银河，客老秋槎变。雨外红铅洗断。又晴霞、惊飞暮管。倚阑祗怕，弄水鳞生，乘东风便。,6
1867,楚江微雨里，建业暮钟时。漠漠帆来重，冥冥鸟去迟。海门深不见，浦树远含滋。相送情无限，沾襟比散丝。,1
1868,握手西风泪不干，年来多在别离间。遥知独听灯前雨，转忆同看雪后山。凭寄语，劝加餐。桂花时节约重还。分明小像沉香缕，一片伤心欲画难。,1
1869,新月又如眉。长笛谁教月下吹。楼倚暮云初见雁，南飞。漫道行人雁后归。意欲梦佳期。梦里关山路不知。却待短书来破恨，应迟。还是凉生玉枕时。,1
1870,送春去。春去人间无路。秋千外，芳草连天，谁遣风沙暗南浦。依依甚意绪。漫忆海门飞絮。乱鸦过，斗转城荒，不见来时试灯处。春去。最谁苦。但箭雁沉边，梁燕无主。杜鹃声里长门暮。想玉树凋土，泪盘如露。咸阳送客屡回顾。斜日未能度。春去。尚来否。正江令恨别，庾信愁赋。二人皆北去。苏堤尽日风和雨。叹神游故国，花记前度。人生流落，顾孺子，共夜语。,1
1871,草绿裙腰山染黛，闲恨闲愁侬不解。莫愁艇子渡江时，九鸾钗，双凤带，杯酒劝郎情似海。,0
1872,二帝巡游俱未回，五陵松柏使人哀。诸侯不救河南地，更喜贤王远道来。,3
1873,西湖烟水茫茫，百顷风潭，十里荷香。宜雨宜晴，宜西施淡抹浓妆。尾尾相衔画舫，尽欢声无日不笙簧。春暖花香，岁稔时康。真乃“上有天堂，下有苏杭。”,6
1874,近重阳偏多风雨，绝怜此日暄明。问秋香浓未，待携客、出西城。正自羁怀多感，怕荒台高处，更不胜情。向尊前，又忆漉酒插花人。只座上、已无老兵。凄清，浅醉还醒，愁不肯，与诗评。记长楸走马，雕弓笮柳，前事休评。紫萸一枝传赐，梦谁到、汉家陵。尽乌纱便随风去，要天知道，华发如此星星，歌罢涕零。,2
1875,其一：【琴曲出自王实甫《西厢记》】有美一人兮，见之不忘。一日不见兮，思之如狂。凤飞翱翔兮，四海求凰。无奈佳人兮，不在东墙。将琴代语兮，聊写衷肠。何时见许兮，慰我彷徨。愿言配德兮，携手相将。不得於飞兮，使我沦亡。其二：凤兮凤兮归故乡，遨游四海求其凰。时未遇兮无所将，何悟今兮升斯堂！有艳淑女在闺房，室迩人遐毒我肠。何缘交颈为鸳鸯，胡颉颃兮共翱翔！凰兮凰兮从我栖，得托孳尾永为妃。交情通意心和谐，中夜相从知者谁？双翼俱起翻高飞，无感我思使余悲。,0
1876,古木向人秋，惊蓬掠鬓稠。是重阳、何处堪愁。记得当年惆怅事，正风雨，下南楼。断梦几能留，香魂一哭休。怪凉蟾、空满衾禂。霜落鸟啼浑不睡，偏想出，旧风流。,3
1877,冷红叶叶下塘秋。长与行云共一舟。零落江南不自由。两绸缪。料得吟鸾夜夜愁。,2
1878,新竹高于旧竹枝，全凭老干为扶持。下年再有新生者，十丈龙孙绕凤池。,6
1879,粉墙低，梅花照眼，依然旧风味。露痕轻缀。疑净洗铅华，无限佳丽。去年胜赏曾孤倚。冰盘同宴喜。更可惜，雪中高树，香篝熏素被。今年对花最匆匆，相逢似有恨，依依愁悴。吟望久，青苔上、旋看飞坠。相将见、脆丸荐酒，人正在、空江烟浪里。但梦想、一枝潇洒，黄昏斜照水。,6
1880,半踏长裾宛约行，晚帘疏处见分明，此时堪恨昧平生。早是销魂残烛影，更愁闻着品弦声，杳无消息若为情。,0
1881,二月江南花满枝，他乡寒食远堪悲。贫居往往无烟火，不独明朝为子推。,2
1882,西山通虎穴，赤壁隐龙宫。形胜三分国，波流万世功。沙明拳宿鹭，天阔退飞鸿。最羡渔竿客，归船雨打篷。,5
1883,牡丹含露真珠颗，美人折向庭前过。含笑问檀郎，花强妾貌强？檀郎故相恼，须道花枝好。一向发娇嗔，碎挼花打人。,0
1884,秋阴时晴渐向暝，变一庭凄冷。伫听寒声，云深无雁影。更深人去寂静，但照壁孤灯相映。酒已都醒，如何消夜永！,2
1885,少室众峰几峰别，一峰晴见一峰雪。隔城半山连青松，素色峨峨千万重。过景斜临不可道，白云欲尽难为容。行人与我玩幽境，北风切切吹衣冷。惜别浮桥驻马时，举头试望南山岭。,1
1886,长公曾一仕，壮节忽失时；杜门不复出，终身与世辞。仲理归大泽，高风始在兹。一往便当已，何为复狐疑！去去当奚道，世俗久相欺。摆落悠悠谈，请从余所之。,4
1887,零落残魂倍黯然，双垂别泪越江边。一身去国六千里，万死投荒十二年。桂岭瘴来云似墨，洞庭春尽水如天。欲知此后相思梦，长在荆门郢树烟。,1
1888,万木霜天红烂漫，天兵怒气冲霄汉。雾满龙冈千嶂暗，齐声唤，前头捉了张辉瓒。二十万军重入赣，风烟滚滚来天半。唤起工农千百万，同心干，不周山下红旗乱。,3
1889,金粉东南十五州，万重恩怨属名流。牢盆狎客操全算，团扇才人踞上游。避席畏闻文字狱，著书都为稻粱谋。田横五百人安在，难道归来尽列侯？,5
1890,暮檐凉薄。疑清风动竹，故人来邈。渐夜久、闲引流萤，弄微照素怀，暗呈纤白。梦远双成，凤笙杳、玉绳西落。掩綀帷倦入，又惹旧愁，汗香阑角。银瓶恨沉断索。叹梧桐未秋，露井先觉。抱素影、明月空闲，早尘损丹青，楚山依约。翠冷红衰，怕惊起、西池鱼跃。记湘娥、绛绡暗解，褪花坠萼。,0
1891,匪风发兮，匪车偈兮。顾瞻周道，中心怛兮。匪风飘兮，匪车嘌兮。顾瞻周道，中心吊兮。谁能亨鱼？溉之釜鬵。谁将西归？怀之好音。,2
1892,十载仰高明，一见心相许。来日孤舟西水门，风饱征帆腹。后夜起相思，明月清江曲。若见秋风寒雁来，能寄音书否。,2
1893,旧苑荒台杨柳新，菱歌清唱不胜春。只今惟有西江月，曾照吴王宫里人。,5
1894,十年驱驰海色寒，孤臣于此望宸銮。繁霜尽是心头血，洒向千峰秋叶丹。,3
1895,生当作人杰，死亦为鬼雄。至今思项羽，不肯过江东。,5
1896,不肯过江东。玉帐匆匆。至今草木忆英雄。唱著虞兮当日曲，便舞春风。儿女此情同。往事朦胧。湘娥竹上泪痕浓。舜盖重瞳堪痛恨，羽又重瞳。,6
